lsoa11,ccg,hlthau
W01001868,W11000029,W11000029
W01001867,W11000029,W11000029
W01001867,W11000029,W11000029
W01001867,W11000029,W11000029
W01001868,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001886,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001879,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001886,W11000029,W11000029
W01001883,W11000029,W11000029
W01001886,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001886,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001658,W11000028,W11000028
W01001657,W11000028,W11000028
W01001886,W11000029,W11000029
W01001866,W11000029,W11000029
W01001886,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001886,W11000029,W11000029
W01001885,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001885,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001885,W11000029,W11000029
W01001886,W11000029,W11000029
W01001885,W11000029,W11000029
W01001912,W11000028,W11000028
W01001658,W11000028,W11000028
W01001912,W11000028,W11000028
W01001912,W11000028,W11000028
W01001912,W11000028,W11000028
W01001912,W11000028,W11000028
W01001912,W11000028,W11000028
W01001912,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001658,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001658,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001658,W11000028,W11000028
W01001877,W11000029,W11000029
W01001877,W11000029,W11000029
W01001863,W11000029,W11000029
W01001658,W11000028,W11000028
W01001866,W11000029,W11000029
W01001863,W11000029,W11000029
W01001658,W11000028,W11000028
W01001866,W11000029,W11000029
W01001885,W11000029,W11000029
W01001863,W11000029,W11000029
W01001885,W11000029,W11000029
W01001866,W11000029,W11000029
W01001863,W11000029,W11000029
W01001866,W11000029,W11000029
W01001657,W11000028,W11000028
W01001882,W11000029,W11000029
W01001843,W11000029,W11000029
W01001657,W11000028,W11000028
W01001866,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001886,W11000029,W11000029
W01001863,W11000029,W11000029
W01001866,W11000029,W11000029
W01001885,W11000029,W11000029
W01001866,W11000029,W11000029
W01001867,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001866,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001883,W11000029,W11000029
W01001866,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001806,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001806,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001806,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001805,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001803,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001805,W11000029,W11000029
W01001804,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001806,W11000029,W11000029
W01001805,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001804,W11000029,W11000029
W01001808,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001808,W11000029,W11000029
W01001805,W11000029,W11000029
W01001805,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001808,W11000029,W11000029
W01001804,W11000029,W11000029
W01001808,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001808,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001808,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001807,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001807,W11000029,W11000029
W01001802,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001802,W11000029,W11000029
W01001804,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001803,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001803,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001881,W11000029,W11000029
W01001802,W11000029,W11000029
W01001843,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001803,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001866,W11000029,W11000029
W01001881,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001802,W11000029,W11000029
W01001840,W11000029,W11000029
W01001883,W11000029,W11000029
W01001866,W11000029,W11000029
W01001866,W11000029,W11000029
W01001878,W11000029,W11000029
W01001802,W11000029,W11000029
W01001866,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001802,W11000029,W11000029
W01001840,W11000029,W11000029
W01001807,W11000029,W11000029
W01001802,W11000029,W11000029
W01001843,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001843,W11000029,W11000029
W01001843,W11000029,W11000029
W01001657,W11000028,W11000028
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001843,W11000029,W11000029
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001843,W11000029,W11000029
W01001843,W11000029,W11000029
W01001843,W11000029,W11000029
W01001419,W11000028,W11000028
W01001419,W11000028,W11000028
W01001419,W11000028,W11000028
W01001657,W11000028,W11000028
W01001419,W11000028,W11000028
W01001657,W11000028,W11000028
W01001843,W11000029,W11000029
W01001419,W11000028,W11000028
W01001885,W11000029,W11000029
W01001879,W11000029,W11000029
W01001843,W11000029,W11000029
W01001804,W11000029,W11000029
W01001804,W11000029,W11000029
W01001841,W11000029,W11000029
W01001841,W11000029,W11000029
W01001841,W11000029,W11000029
W01001419,W11000028,W11000028
W01001843,W11000029,W11000029
W01001840,W11000029,W11000029
W01001881,W11000029,W11000029
W01001881,W11000029,W11000029
W01001842,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001840,W11000029,W11000029
W01001840,W11000029,W11000029
W01001805,W11000029,W11000029
W01001840,W11000029,W11000029
W01001843,W11000029,W11000029
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001657,W11000028,W11000028
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
W01001802,W11000029,W11000029
